ISC file: c7552.isc

Gate	Type	Fanout
7288	NAND	 8802 8784 8518 8516 8515 8513 8512 8510 8507 8506 8503 8497
7301	NAND	 8769 8757 8517 8493 8485
7307	NAND	 8799 8781 8518 8513 8507 8497
7314	NAND	 9613 9396 8519
7318	NAND	 9612 9396 8522
7322	NAND	 8528 8525
7325	NOT	 9614 9399
7328	NOT	 9615 9399
7331	NAND	 8534 8531
7334	NOT	 9024 8540
7337	NOT	 9025 8540
7340	BUF	 8539 8537
7343	BUF	 8540 8538
7346	NAND	 8547 8546 8545 8541
7351	NAND	 8547 8546 8541
7355	NAND	 8547 8541
7358	NAND	 8554 8553 8552 8551 8548
7364	NAND	 8554 8553 8552 8548
7369	NAND	 8554 8553 8548
7373	NAND	 8554 8548
7376	NAND	 8541
7377	NAND	 8548
7378	NOT	 9053 8579
7381	NOT	 9054 8579
7384	NOT	 9621 9420
7387	NAND	 9621 9419 8555
7391	NAND	 8569 8566
7394	NAND	 9624 9421 8558
7398	NAND	 9623 9421 8561
7402	NAND	 8575 8572
7405	BUF	 8578 8564
7408	BUF	 8579 8565
7411	BUF	 10552 8242
7414	BUF	 10637 8243
7417	BUF	 10638 8244
7420	BUF	 10639 8245
7423	BUF	 10640 8246
7426	BUF	 10565 8247
7429	BUF	 10642 8248
7432	BUF	 10643 8249
7435	BUF	 10644 8250
7438	BUF	 10645 8251
7441	NAND	 8608 8607
7444	NAND	 8610 8609
7447	BUF	 10737 8615
7450	BUF	 10909 8616
7453	BUF	 11023 8617
7456	BUF	 11141 8618
7459	BUF	 11242 8260
7462	BUF	 11243 8261
7465	BUF	 10738 8624
7468	BUF	 10910 8625
7471	BUF	 11024 8626
7474	BUF	 11142 8619
7477	NOT	 8144
7478	NOT	 8145
7479	BUF	 10609 8632
7482	BUF	 10845 8633
7485	BUF	 10969 8634
7488	BUF	 11077 8294
7491	BUF	 10610 8637
7494	BUF	 10846 8638
7497	BUF	 10970 8639
7500	BUF	 11078 8295
7503	BUF	 10746 8644
7506	BUF	 10915 8645
7509	BUF	 11027 8646
7512	BUF	 11143 8647
7515	BUF	 11244 8296
7518	BUF	 11245 8297
7521	BUF	 10747 8653
7524	BUF	 10916 8654
7527	BUF	 11028 8655
7530	BUF	 11144 8648
7533	BUF	 9271 8315
7536	BUF	 9272 8317
7539	BUF	 9273 8319
7542	BUF	 9274 8321
7545	BUF	 8323 8322
7548	BUF	 8325 8324
7551	NOT	 9974
7552	NOT	 9976
7553	BUF	 9863 8717
7556	NOT	 8216
7557	NOT	 8217
7558	NOT	 8218
7559	NOT	 8219
7560	NAND	 9180 8753
7563	NAND	 9179 8754
7566	NAND	 9182 8755
7569	NAND	 9181 8756
7572	NOT	 9998
7573	NOT	 9722
7574	NAND	 9160 8733
7577	NAND	 9159 8734
7580	NOT	 8232
7581	NOT	 8233
7582	NAND	 9237 8816
7585	NAND	 9236 8817
7588	NAND	 9235 8814
7591	NAND	 9234 8815
7609	OR	 10649 8857 8840
7613	OR	 9074 9068
7620	OR	 10367 8818
7649	OR	 9265
7650	OR	 9083 9079
7655	OR	 11153 8874 8871
7659	OR	 9095 9089
7668	OR	 9268
7671	OR	 10375 8878
7744	NAND	 8326
7822	NAND	 8358
7825	OR	 8943
7826	OR	 8404
7852	OR	 8960 8959
8114	OR	 9067 9066
8117	OR	 10431 9071
8131	BAD	 9073 9072
8134	BAD	 10432 9077
8144	NAND	 8627
8145	NAND	 8627
8146	OR	 10247 9082
8156	BAD	 10248 9086
8166	OR	 9088 9087
8169	OR	 10437 9092
8183	BAD	 9094 9093
8186	BAD	 10438 9098
8196	OR	 8880 8879
8200	BAD	 8882 8881
8204	OR	 8884 8883
8208	BAD	 8886 8885
8216	NAND	 8727
8217	NAND	 8727
8218	NAND	 8730
8219	NAND	 8730
8232	NAND	 8811
8233	NAND	 8811
8242	NOT	 10456
8243	NOT	 10558
8244	NOT	 10560
8245	NOT	 10562
8246	NOT	 10564
8247	NOT	 10466
8248	NOT	 10567
8249	NOT	 10569
8250	NOT	 10571
8251	NOT	 10573
8252	NOT	 10768
8253	NOT	 10108
8254	NOT	 9543
8260	NOT	 11214
8261	NOT	 11216
8262	AND	 10022 10021 10020 9736
8269	AND	 10015 10014 10013 9732
8274	NOT	 8861
8275	NOT	 8862
8276	NOT	 8863
8277	NOT	 8864
8278	NOT	 8865
8279	NOT	 8866
8280	AND	 9256
8281	AND	 9257
8282	AND	 9258
8283	AND	 9259
8284	AND	 9260
8285	AND	 9261
8288	NOT	 9551
8294	NOT	 11041
8295	NOT	 11043
8296	NOT	 11218
8297	NOT	 11220
8298	AND	 10041 10040 10039 10022 10021 10020
8307	AND	 10059 10058 10057 10015 10014 10013
8315	NOT	 8880
8317	NOT	 8882
8319	NOT	 8884
8321	NOT	 8886
8322	NAND	 9275
8323	NOT	 8887
8324	NAND	 9243
8325	NOT	 8888
8326	NAND	 9423 9288 9287 9286 9285 9280
8333	AND	 9754 9560 9276
8337	AND	 8898
8338	AND	 8898
8339	AND	 8898
8340	AND	 9099
8341	AND	 9099
8342	AND	 9099
8343	AND	 9103
8344	AND	 9103
8345	AND	 9107
8346	AND	 9107
8347	AND	 9111
8348	AND	 8902
8349	AND	 8902
8350	AND	 8902
8351	AND	 8902
8352	AND	 9626
8353	AND	 9626
8354	AND	 9626
8355	AND	 9629
8356	AND	 9629
8357	AND	 9632
8358	NAND	 9473 9462 9318 9315 9314 9307
8365	AND	 9775 9579 9301
8369	AND	 8920
8370	AND	 8920
8371	AND	 8920
8372	AND	 9117
8373	AND	 9117
8374	AND	 9117
8375	AND	 9127
8376	AND	 9127
8377	AND	 8924
8378	AND	 8927
8379	AND	 8927
8380	AND	 8927
8381	AND	 8927
8382	AND	 9685
8383	AND	 9685
8384	AND	 9685
8385	AND	 9149
8386	AND	 9149
8387	AND	 9149
8388	AND	 9679
8389	AND	 9679
8390	AND	 9146
8391	AND	 9146
8392	AND	 8931
8393	AND	 9671
8394	AND	 10056 10055 10019 10018 10017 10016 9790 9735 9734
8404	AND	 8943
8405	AND	 9585 9332 9326
8409	AND	 8950
8410	AND	 8950
8411	AND	 8950
8412	AND	 10295 9332
8415	AND	 8956
8416	AND	 8956
8417	AND	 8956
8418	AND	 8956
8421	AND	 10019 10018 10017 10016 9735 9734 9531 9526
8430	AND	 9591 9344
8433	AND	 8963
8434	AND	 8963
8435	AND	 8963
8436	AND	 9161
8437	AND	 9161
8438	AND	 9161
8439	AND	 9165
8440	AND	 9165
8441	AND	 9169
8442	AND	 9169
8443	AND	 9173
8444	AND	 10598 9344
8447	AND	 8966
8448	AND	 8966
8449	AND	 8966
8450	AND	 8966
8451	AND	 10659
8452	AND	 10659
8453	AND	 10659
8454	AND	 10662
8455	AND	 10662
8456	AND	 10665
8457	NOT	 9602 9370
8460	NOT	 9603 9370
8463	NOT	 9604 9372
8466	NOT	 9605 9372
8469	NOT	 8991
8470	NOT	 8992
8471	BUF	 9369 9363
8474	BUF	 9370 9364
8477	BUF	 9371 9365
8480	BUF	 9372 9366
8483	AND	 9367
8484	AND	 9368
8485	AND	 9611 9385
8488	AND	 8995
8489	AND	 8995
8490	AND	 8995
8491	AND	 9183
8492	AND	 9183
8493	AND	 9183
8494	AND	 9193
8495	AND	 9193
8496	AND	 8996
8497	AND	 9385 9375
8500	AND	 9001
8501	AND	 9001
8502	AND	 9001
8503	AND	 9001
8504	AND	 9206
8505	AND	 9206
8506	AND	 9206
8507	AND	 9206
8508	AND	 9223
8509	AND	 9223
8510	AND	 9223
8511	AND	 9203
8512	AND	 9203
8513	AND	 9203
8514	AND	 9220
8515	AND	 9220
8516	AND	 9005
8517	AND	 9707
8518	AND	 9717
8519	NOT	 9612 9397
8522	NOT	 9613 9397
8525	BUF	 9396 9392
8528	BUF	 9397 9393
8531	BUF	 9398 9394
8534	BUF	 9399 9395
8537	NOT	 9024
8538	NOT	 9025
8539	AND	 9400
8540	AND	 9401
8541	AND	 9618 9408 9402
8545	AND	 9029
8546	AND	 9029
8547	AND	 9029
8548	AND	 9408 9407
8551	AND	 9035
8552	AND	 9035
8553	AND	 9035
8554	AND	 9035
8555	NOT	 9622 9420
8558	NOT	 9623 9422
8561	NOT	 9624 9422
8564	NOT	 9053
8565	NOT	 9054
8566	BUF	 9419 9413
8569	BUF	 9420 9414
8572	BUF	 9421 9415
8575	BUF	 9422 9416
8578	AND	 9417
8579	AND	 9418
8580	BUF	 10764 9244
8583	BUF	 10832 9245
8586	BUF	 10833 9246
8589	BUF	 10834 9247
8592	BUF	 10835 9248
8595	BUF	 10032 9249
8598	BUF	 10033 9250
8601	BUF	 10034 9251
8604	BUF	 10035 9252
8607	NOT	 9064
8608	NAND	 9426
8609	NOT	 9065
8610	NAND	 9429
8615	NOT	 10672
8616	NOT	 10873
8617	NOT	 10989
8618	NOT	 11115
8619	NOT	 11117
8624	NOT	 10674
8625	NOT	 10875
8626	NOT	 10991
8627	NAND	 10038 9262
8632	NOT	 10516
8633	NOT	 10797
8634	NOT	 10935
8637	NOT	 10518
8638	NOT	 10799
8639	NOT	 10937
8644	NOT	 10682
8645	NOT	 10883
8646	NOT	 10999
8647	NOT	 11119
8648	NOT	 11121
8653	NOT	 10684
8654	NOT	 10885
8655	NOT	 11001
8660	BUF	 9762 9290
8663	BUF	 9763 9292
8666	BUF	 9764 9294
8669	BUF	 9765 9296
8672	BUF	 9298 9297
8675	BUF	 9300 9299
8678	BUF	 10748 9454
8681	BUF	 10917 9455
8684	BUF	 11029 9456
8687	BUF	 11137 9319
8690	BUF	 10749 9459
8693	BUF	 10918 9460
8696	BUF	 11030 9461
8699	BUF	 11138 9320
8702	BUF	 11031 9465
8705	BUF	 11145 9466
8708	BUF	 11250 9467
8711	BUF	 11295 9321
8714	BUF	 11282 9322
8717	NOT	 9691
8718	BUF	 10981 9476
8721	BUF	 11095 9477
8724	BUF	 11210 9468
8727	NAND	 10050 9323
8730	NAND	 10231 9324
8733	NOT	 9159
8734	NOT	 9160
8735	BUF	 9795 9352
8738	BUF	 9796 9354
8741	BUF	 9797 9356
8744	BUF	 9798 9358
8747	BUF	 9360 9359
8750	BUF	 9362 9361
8753	NOT	 9179
8754	NOT	 9180
8755	NOT	 9181
8756	NOT	 9182
8757	BUF	 10753 9493
8760	BUF	 10922 9494
8763	BUF	 11034 9495
8766	BUF	 11139 9381
8769	BUF	 10754 9498
8772	BUF	 10923 9499
8775	BUF	 11035 9500
8778	BUF	 11140 9382
8781	BUF	 10862 9505
8784	BUF	 10986 9506
8787	BUF	 11098 9507
8790	BUF	 11211 9508
8793	BUF	 11284 9383
8796	BUF	 11285 9384
8799	BUF	 10863 9514
8802	BUF	 10987 9515
8805	BUF	 11099 9516
8808	BUF	 11212 9509
8811	NAND	 10067 9412
8814	NOT	 9234
8815	NOT	 9235
8816	NOT	 9236
8817	NOT	 9237
8818	AND	 9238
8840	AND	 9242
8857	NOT	 10648 10354 9543
8861	AND	 9256
8862	AND	 9257
8863	AND	 9258
8864	AND	 9259
8865	AND	 9260
8866	AND	 9261
8871	NOT	 11152 9551
8874	AND	 9265
8878	AND	 9268
8879	NOT	 9271
8880	NAND	 9539
8881	NOT	 9272
8882	NAND	 9555
8883	NOT	 9273
8884	NAND	 9540
8885	NOT	 9274
8886	NAND	 9556
8887	NAND	 9275
8888	NAND	 9243
8898	OR	 10292 9758 9557
8902	OR	 9925 9560
8920	OR	 10133 9779 9571
8924	OR	 9675 9671
8927	OR	 11223 9579 9575
8931	OR	 9692 9682
8943	OR	 10140 9531 9526
8950	OR	 10548 9786 9581
8956	OR	 9585 9582
8959	NOT	 10296
8960	AND	 9339
8963	OR	 9791
8966	OR	 10652 9591
8991	AND	 9367
8992	AND	 9368
8995	OR	 9809
8996	OR	 9711 9707
9001	OR	 11227 9611 9608
9005	OR	 9723 9717
9024	AND	 9400
9025	AND	 9401
9029	OR	 10054 9820 9616
9035	OR	 9618 9617
9053	AND	 9417
9054	AND	 9418
9064	NAND	 9426
9065	NAND	 9429
9066	NOT	 9432
9067	NAND	 9642
9068	OR	 10076 9645
9071	NOT	 10315
9072	NOT	 9435
9073	NAND	 9646
9074	NOT	 10077 9649
9077	NOT	 10317
9079	OR	 9660 9659
9082	NOT	 10177
9083	NOT	 9662 9661
9086	NOT	 10179
9087	NOT	 9442
9088	NAND	 9663
9089	OR	 10082 9666
9092	NOT	 10325
9093	NOT	 9445
9094	NAND	 9667
9095	NOT	 10083 9670
9098	NOT	 10327
9099	OR	 9562 9561
9103	BAD	 9564 9563
9107	OR	 9566 9565
9111	BAD	 9568 9567
9117	OR	 10439 9674
9127	BAD	 10440 9678
9146	BAD	 9691 9690
9149	BAD	 10621 9695
9159	NAND	 9478
9160	NAND	 9478
9161	OR	 9593 9592
9165	BAD	 9595 9594
9169	OR	 9597 9596
9173	BAD	 9599 9598
9179	NAND	 9485
9180	NAND	 9485
9181	NAND	 9488
9182	NAND	 9488
9183	OR	 10444 9710
9193	BAD	 10445 9714
9203	OR	 9716 9715
9206	OR	 10626 9720
9220	BAD	 9722 9721
9223	BAD	 10627 9726
9234	NAND	 9517
9235	NAND	 9517
9236	NAND	 9520
9237	NAND	 9520
9238	OR	 10101
9242	OR	 10104
9243	NAND	 10709
9244	NOT	 10720
9245	NOT	 10770
9246	NOT	 10772
9247	NOT	 10774
9248	NOT	 10776
9249	NOT	 9898
9250	NOT	 9900
9251	NOT	 9902
9252	NOT	 9904
9256	BAD	 9650
9257	BAD	 9650
9258	BAD	 9653
9259	BAD	 9653
9260	BAD	 9656
9261	BAD	 9656
9262	NOT	 9911
9265	OR	 10116 9736
9268	OR	 10141 9732
9271	NAND	 9539
9272	NAND	 9555
9273	NAND	 9540
9274	NAND	 9556
9275	NAND	 9541
9276	NOT	 9768
9280	AND	 9767 9754
9285	AND	 9626
9286	AND	 9629
9287	AND	 9632
9288	AND	 9635
9290	NOT	 9562
9292	NOT	 9564
9294	NOT	 9566
9296	NOT	 9568
9297	NAND	 9766
9298	NOT	 9569
9299	NAND	 9742
9300	NOT	 9570
9301	NOT	 9774
9307	AND	 9775 9773 9769
9314	AND	 9685
9315	AND	 9679
9318	AND	 9682
9319	NOT	 11107
9320	NOT	 11109
9321	NOT	 11291
9322	NOT	 11265
9323	NOT	 9939
9324	NOT	 10136
9326	NOT	 9733
9332	AND	 10056 10019 10017 9790 9735 9734
9339	OR	 10103 10102
9344	AND	 10061 10060 10059 10058 10015 10014
9352	NOT	 9593
9354	NOT	 9595
9356	NOT	 9597
9358	NOT	 9599
9359	NAND	 9799
9360	NOT	 9600
9361	NAND	 9739
9362	NOT	 9601
9363	NOT	 9602
9364	NOT	 9603
9365	NOT	 9604
9366	NOT	 9605
9367	BAD	 9702
9368	BAD	 9702
9369	AND	 9800
9370	AND	 9801
9371	AND	 9802
9372	AND	 9803
9375	NOT	 9949
9381	NOT	 11111
9382	NOT	 11113
9383	NOT	 11268
9384	NOT	 11270
9385	AND	 10043 10042 10041 10040 10022 10021
9392	NOT	 9612
9393	NOT	 9613
9394	NOT	 9614
9395	NOT	 9615
9396	AND	 9813
9397	AND	 9814
9398	AND	 9815
9399	AND	 9816
9400	BAD	 9698
9401	BAD	 9698
9402	NOT	 9785
9407	NAND	 9817
9408	AND	 9790 9735 9734
9412	NOT	 9954
9413	NOT	 9621
9414	NOT	 9622
9415	NOT	 9623
9416	NOT	 9624
9417	BAD	 9727
9418	BAD	 9727
9419	AND	 9827
9420	AND	 9828
9421	AND	 9829
9422	AND	 9830
9423	BUF	 9741 9740
9426	NAND	 9836 9835
9429	NAND	 9838 9837
9432	NAND	 9642
9435	NAND	 9646
9442	NAND	 9663
9445	NAND	 9667
9454	NOT	 10686
9455	NOT	 10887
9456	NOT	 11003
9459	NOT	 10688
9460	NOT	 10889
9461	NOT	 11005
9462	BUF	 10919 9862
9465	NOT	 11007
9466	NOT	 11123
9467	NOT	 11232
9468	NOT	 11184
9473	BUF	 10857 9866
9476	NOT	 10954
9477	NOT	 11066
9478	NAND	 10232 9784
9485	NAND	 10237 9805
9488	NAND	 10238 9806
9493	NOT	 10695
9494	NOT	 10896
9495	NOT	 11012
9498	NOT	 10697
9499	NOT	 10898
9500	NOT	 11014
9505	NOT	 10824
9506	NOT	 10962
9507	NOT	 11074
9508	NOT	 11186
9509	NOT	 11188
9514	NOT	 10826
9515	NOT	 10964
9516	NOT	 11076
9517	NAND	 10239 9825
9520	NAND	 10240 9826
9526	AND	 10102
9531	AND	 10103
9539	NAND	 10553
9540	NAND	 10554
9541	NOT	 10555
9543	AND	 10581 9905
9551	AND	 11154 9917
9555	NAND	 9737
9556	NAND	 9738
9557	NOT	 9768
9560	AND	 9758
9561	NOT	 9762
9562	NAND	 9894
9563	NOT	 9763
9564	NAND	 9923
9565	NOT	 9764
9566	NAND	 9895
9567	NOT	 9765
9568	NAND	 9924
9569	NAND	 9766
9570	NAND	 9742
9571	NOT	 9774
9575	NOT	 11222 9935 9932
9579	AND	 9779
9581	NOT	 9733
9582	NOT	 10391
9585	AND	 9786
9591	AND	 9791
9592	NOT	 9795
9593	NAND	 9890
9594	NOT	 9796
9595	NAND	 9945
9596	NOT	 9797
9597	NAND	 9891
9598	NOT	 9798
9599	NAND	 9946
9600	NAND	 9799
9601	NAND	 9739
9602	AND	 9800
9603	AND	 9801
9604	AND	 9802
9605	AND	 9803
9608	NOT	 11226 9949
9611	AND	 9809
9612	AND	 9813
9613	AND	 9814
9614	AND	 9815
9615	AND	 9816
9616	NOT	 9785
9617	NOT	 9817
9618	AND	 9820
9621	AND	 9827
9622	AND	 9828
9623	AND	 9829
9624	AND	 9830
9626	OR	 9898 9897
9629	OR	 9900 9899
9632	OR	 9902 9901
9635	OR	 9904 9903
9642	NAND	 9958 9957
9645	NOT	 9958
9646	NAND	 9960 9959
9649	NOT	 9960
9650	NAND	 9907 9906
9653	NAND	 9909 9908
9656	NAND	 9911 9910
9659	NOT	 9846
9660	NAND	 9961
9661	NOT	 9847
9662	NAND	 9964
9663	NAND	 9968 9967
9666	NOT	 9968
9667	NAND	 9970 9969
9670	NOT	 9970
9671	OR	 9972 9971
9674	NOT	 10329
9675	NOT	 9974 9973
9678	NOT	 10331
9679	OR	 9976 9975
9682	OR	 10441 9977
9685	OR	 10750 9978
9690	NOT	 9863
9691	NAND	 9979
9692	NOT	 10259 9982
9695	NOT	 10535
9698	NAND	 9939 9938
9702	NAND	 9948 9947
9707	OR	 9996 9995
9710	NOT	 10338
9711	NOT	 9998 9997
9714	NOT	 10340
9715	NOT	 9873
9716	NAND	 9999
9717	OR	 10264 10002
9720	NOT	 10543
9721	NOT	 9876
9722	NAND	 10003
9723	NOT	 10265 10006
9726	NOT	 10545
9727	NAND	 9954 9953
9732	AND	 10101
9733	NAND	 10629
9734	AND	 10102
9735	AND	 10103
9736	AND	 10104
9737	NOT	 10707
9738	NOT	 10708
9739	NAND	 10866
9740	NAND	 10025
9741	NOT	 9893
9742	NAND	 10268
9754	AND	 10061 10059 10015
9758	OR	 10060 10058 10014
9762	NAND	 9894
9763	NAND	 9923
9764	NAND	 9895
9765	NAND	 9924
9766	NAND	 9896
9767	AND	 9925
9768	NAND	 10130
9769	NOT	 9935
9773	NAND	 9932
9774	NAND	 10230
9775	AND	 10043 10041 10022
9779	OR	 10042 10040 10021
9784	NOT	 10138
9785	NAND	 10139
9786	OR	 10055 10018 10016
9790	AND	 10140
9791	OR	 10148 10057 10013
9795	NAND	 9890
9796	NAND	 9945
9797	NAND	 9891
9798	NAND	 9946
9799	NAND	 9892
9800	BAD	 9989
9801	BAD	 9989
9802	BAD	 9992
9803	BAD	 9992
9805	NOT	 10157
9806	NOT	 10159
9809	OR	 10119 10039 10020
9813	BAD	 9983
9814	BAD	 9983
9815	BAD	 9986
9816	BAD	 9986
9817	AND	 10054 10053
9820	OR	 10056 10019 10017
9825	NOT	 10163
9826	NOT	 10165
9827	BAD	 10010
9828	BAD	 10010
9829	BAD	 10007
9830	BAD	 10007
9835	NOT	 9955
9836	NAND	 10070
9837	NOT	 9956
9838	NAND	 10073
9846	NAND	 9961
9847	NAND	 9964
9862	NOT	 10891
9863	NAND	 9979
9866	NOT	 10816
9873	NAND	 9999
9876	NAND	 10003
9890	NAND	 10765
9891	NAND	 10766
9892	NOT	 10767
9893	NAND	 10025
9894	NAND	 10105
9895	NAND	 10106
9896	NOT	 10107
9897	NOT	 10032
9898	NAND	 10109
9899	NOT	 10033
9900	NAND	 10110
9901	NOT	 10034
9902	NAND	 10111
9903	NOT	 10035
9904	NAND	 10112
9905	NOT	 10582
9906	NOT	 10036
9907	NAND	 10113
9908	NOT	 10037
9909	NAND	 10114
9910	NOT	 10038
9911	NAND	 10115
9917	NOT	 11155
9923	NAND	 10026
9924	NAND	 10028
9925	OR	 10130 10124 10108 10107 10106 10105
9932	AND	 10133 10131
9935	AND	 11224 10132
9938	NOT	 10050
9939	NAND	 10134
9945	NAND	 10023
9946	NAND	 10024
9947	NOT	 10062
9948	NAND	 10155
9949	AND	 11228 10160
9953	NOT	 10067
9954	NAND	 10161
9955	NAND	 10070
9956	NAND	 10073
9957	NOT	 10076
9958	NAND	 10170
9959	NOT	 10077
9960	NAND	 10173
9961	NAND	 10177 10176
9964	NAND	 10179 10178
9967	NOT	 10082
9968	NAND	 10180
9969	NOT	 10083
9970	NAND	 10183
9971	NOT	 10084
9972	NAND	 10186
9973	NOT	 10085
9974	NAND	 10189
9975	NOT	 10086
9976	NAND	 10192
9977	NOT	 10333
9978	NOT	 10690
9979	NAND	 10196 10195
9982	NOT	 10196
9983	NAND	 10136 10135
9986	NAND	 10138 10137
9989	NAND	 10157 10156
9992	NAND	 10159 10158
9995	NOT	 10093
9996	NAND	 10197
9997	NOT	 10094
9998	NAND	 10200
9999	NAND	 10204 10203
10002	NOT	 10204
10003	NAND	 10206 10205
10006	NOT	 10206
10007	NAND	 10163 10162
10010	NAND	 10165 10164
10013	AND	 10101
10014	AND	 10101
10015	AND	 10101
10016	AND	 10102
10017	AND	 10102
10018	AND	 10103
10019	AND	 10103
10020	AND	 10104
10021	AND	 10104
10022	AND	 10104
10023	NOT	 10864
10024	NOT	 10865
10025	NAND	 11399
10026	NOT	 10266
10028	NOT	 10267
10032	NAND	 10109
10033	NAND	 10110
10034	NAND	 10111
10035	NAND	 10112
10036	NAND	 10113
10037	NAND	 10114
10038	NAND	 10115
10039	AND	 10116
10040	AND	 10116
10041	AND	 10116
10042	AND	 10119
10043	AND	 10119
10050	NAND	 10134
10053	NOT	 10139
10054	AND	 10233
10055	AND	 10140
10056	AND	 10140
10057	AND	 10141
10058	AND	 10141
10059	AND	 10141
10060	AND	 10148
10061	AND	 10148
10062	NAND	 10155
10067	NAND	 10161
10070	NAND	 10241 10212
10073	NAND	 10242 10213
10076	NAND	 10170
10077	NAND	 10173
10082	NAND	 10180
10083	NAND	 10183
10084	NAND	 10186
10085	NAND	 10189
10086	NAND	 10192
10093	NAND	 10197
10094	NAND	 10200
10101	OR	 11400
10102	OR	 11401
10103	OR	 11402
10104	OR	 11403
10105	AND	 10350
10106	AND	 10351
10107	AND	 10352
10108	AND	 10353
10109	NAND	 11404
10110	NAND	 11405
10111	NAND	 11406
10112	NAND	 11407
10113	NAND	 10399
10114	NAND	 10388
10115	NAND	 10399
10116	OR	 10273 10270
10119	OR	 11280 11155 11154 10283
10124	NOT	 10292 10269 10268 10267 10266
10130	AND	 10381
10131	NOT	 10230
10132	NOT	 11225
10133	AND	 10301
10134	NAND	 10388
10135	NOT	 10231
10136	NAND	 10293
10137	NOT	 10232
10138	NAND	 10294
10139	AND	 10233
10140	OR	 10234
10141	OR	 10311 10282 10281 10280 10279 10278
10148	OR	 10308 10291 10290 10289 10288 10287
10155	NAND	 10402
10156	NOT	 10237
10157	NAND	 10299
10158	NOT	 10238
10159	NAND	 10300
10160	NOT	 11229
10161	NAND	 10402
10162	NOT	 10239
10163	NAND	 10306
10164	NOT	 10240
10165	NAND	 10307
10170	NAND	 10315 10314
10173	NAND	 10317 10316
10176	NOT	 10247
10177	NAND	 10318
10178	NOT	 10248
10179	NAND	 10321
10180	NAND	 10325 10324
10183	NAND	 10327 10326
10186	NAND	 10329 10328
10189	NAND	 10331 10330
10192	NAND	 10333 10332
10195	NOT	 10259
10196	NAND	 10334
10197	NAND	 10338 10337
10200	NAND	 10340 10339
10203	NOT	 10264
10204	NAND	 10341
10205	NOT	 10265
10206	NAND	 10344
10212	NAND	 10357
10213	NAND	 10360
10230	AND	 10301
10231	NAND	 10293
10232	NAND	 10294
10233	OR	 10295
10234	NAND	 10296
10237	NAND	 10299
10238	NAND	 10300
10239	NAND	 10306
10240	NAND	 10307
10241	NOT	 10271
10242	NOT	 10272
10247	NAND	 10318
10248	NAND	 10321
10259	NAND	 10334
10264	NAND	 10341
10265	NAND	 10344
10266	AND	 10350
10267	AND	 10351
10268	AND	 10352
10269	AND	 10353
10270	NAND	 10354
10271	NAND	 10357
10272	NAND	 10360
10273	BUF	 11278 10582 10581 10479
10278	AND	 10419
10279	AND	 10422
10280	AND	 10425
10281	AND	 10428
10282	AND	 10367
10283	NOT	 11289 11153 11152
10287	AND	 10406
10288	AND	 10409
10289	AND	 10412
10290	AND	 10415
10291	AND	 10375
10292	AND	 10381
10293	NAND	 10388
10294	NAND	 10388
10295	NAND	 10391
10296	AND	 10451 10450
10299	NAND	 10399
10300	NAND	 10399
10301	OR	 11298 11229 11228 10497
10306	NAND	 10402
10307	NAND	 10402
10308	BUF	 10456 10455
10311	BUF	 10466 10465
10314	NOT	 10431
10315	NAND	 10509
10316	NOT	 10432
10317	NAND	 10512
10318	NAND	 10516 10515
10321	NAND	 10518 10517
10324	NOT	 10437
10325	NAND	 10519
10326	NOT	 10438
10327	NAND	 10522
10328	NOT	 10439
10329	NAND	 10525
10330	NOT	 10440
10331	NAND	 10528
10332	NOT	 10441
10333	NAND	 10531
10334	NAND	 10535 10534
10337	NOT	 10444
10338	NAND	 10536
10339	NOT	 10445
10340	NAND	 10539
10341	NAND	 10543 10542
10344	NAND	 10545 10544
10350	OR	 11408
10351	OR	 11409
10352	OR	 11410
10353	OR	 11411
10354	AND	 10551 10550
10357	NAND	 10649 10582
10360	NAND	 10648 10581
10367	OR	 10588 10587 10583 10549
10375	OR	 10589 10556 10555 10554 10553
10381	OR	 10602 10598 10597 10596 10595 10594
10388	AND	 10577 10576
10391	AND	 10548 10547
10399	AND	 10577 10574
10402	AND	 10577 10575
10406	OR	 10558 10557
10409	OR	 10560 10559
10412	OR	 10562 10561
10415	OR	 10564 10563
10419	OR	 10567 10566
10422	OR	 10569 10568
10425	OR	 10571 10570
10428	OR	 10573 10572
10431	NAND	 10509
10432	NAND	 10512
10437	NAND	 10519
10438	NAND	 10522
10439	NAND	 10525
10440	NAND	 10528
10441	NAND	 10531
10444	NAND	 10536
10445	NAND	 10539
10450	NOT	 10546
10451	AND	 10628
10455	NOT	 10552
10456	NAND	 10632
10465	NOT	 10565
10466	NAND	 10641
10479	NOT	 11288 10649 10648
10497	NOT	 11309 11227 11226
10509	NAND	 10672 10671
10512	NAND	 10674 10673
10515	NOT	 10609
10516	NAND	 10675
10517	NOT	 10610
10518	NAND	 10678
10519	NAND	 10682 10681
10522	NAND	 10684 10683
10525	NAND	 10686 10685
10528	NAND	 10688 10687
10531	NAND	 10690 10689
10534	NOT	 10621
10535	NAND	 10691
10536	NAND	 10695 10694
10539	NAND	 10697 10696
10542	NOT	 10626
10543	NAND	 10698
10544	NOT	 10627
10545	NAND	 10701
10546	AND	 10628
10547	NOT	 10629
10548	AND	 10704
10549	AND	 10759
10550	NOT	 10631
10551	AND	 10706
10552	NAND	 10632
10553	AND	 10760
10554	AND	 10761
10555	AND	 10762
10556	AND	 10763
10557	NOT	 10637
