ISC file: c6288.isc

Gate	Type	Fanout
996	AND	 3454 3392
999	AND	 3735 3681
1002	AND	 4027 3980
1005	AND	 4328 4269
1008	AND	 4621 4566
1011	AND	 4921 4854
1014	AND	 5214 5151
1017	AND	 5515 5455
1020	AND	 5818 5764
1023	AND	 1389 1347
1026	AND	 1557 1486
1029	AND	 1875 1803
1032	AND	 2200 2125
1035	AND	 2527 2454
1038	AND	 2857 2785
1041	AND	 3120 3058
1044	AND	 3397 3344
1047	AND	 3686 3641
1050	AND	 3985 3926
1053	AND	 4274 4220
1056	AND	 4571 4503
1059	AND	 4859 4796
1062	AND	 5156 5097
1065	AND	 5460 5404
1068	AND	 5769 5709
1071	AND	 1391 1351
1074	AND	 1562 1490
1077	AND	 1880 1807
1080	AND	 2205 2129
1083	AND	 2532 2458
1086	AND	 2790 2727
1089	AND	 3063 3010
1092	AND	 3349 3305
1095	AND	 3646 3586
1098	AND	 3931 3877
1101	AND	 4225 4155
1104	AND	 4508 4444
1107	AND	 4801 4742
1110	AND	 5102 5047
1113	AND	 5409 5348
1116	AND	 5714 5654
1119	AND	 1393 1355
1122	AND	 1567 1494
1125	AND	 1885 1811
1128	AND	 2210 2133
1131	AND	 2463 2398
1134	AND	 2732 2678
1137	AND	 3015 2971
1140	AND	 3310 3248
1143	AND	 3591 3536
1146	AND	 3882 3809
1149	AND	 4160 4094
1152	AND	 4449 4389
1155	AND	 4747 4692
1158	AND	 5052 4989
1161	AND	 5353 5292
1164	AND	 5659 5590
1167	AND	 1395 1359
1170	AND	 1572 1498
1173	AND	 1890 1815
1176	AND	 2138 2076
1179	AND	 2403 2353
1182	AND	 2683 2644
1185	AND	 2976 2917
1188	AND	 3253 3202
1191	AND	 3541 3470
1194	AND	 3814 3751
1197	AND	 4099 4043
1200	AND	 4394 4344
1203	AND	 4697 4637
1206	AND	 4994 4937
1209	AND	 5297 5230
1212	AND	 5595 5531
1215	AND	 1397 1363
1218	AND	 1577 1502
1221	AND	 1820 1759
1224	AND	 2081 2033
1227	AND	 2358 2322
1230	AND	 2649 2591
1233	AND	 2922 2873
1236	AND	 3207 3136
1239	AND	 3475 3413
1242	AND	 3756 3702
1245	AND	 4048 4001
1248	AND	 4349 4290
1251	AND	 4642 4587
1254	AND	 4942 4875
1257	AND	 5235 5172
1260	AND	 5536 5476
1263	AND	 1399 1367
1266	AND	 1684 1624
1269	AND	 1945 1897
1272	AND	 2221 2145
1275	AND	 2474 2410
1278	AND	 2743 2690
1281	AND	 3026 2983
1284	AND	 3321 3260
1287	AND	 3602 3548
1290	AND	 3893 3821
1293	AND	 4171 4106
1296	AND	 4460 4401
1299	AND	 4758 4704
1302	AND	 5063 5001
1305	AND	 5364 5304
1308	AND	 5670 5602
1311	NOT	 1508 1372 1371
1315	NOT	 1513 1374 1373
1319	NOT	 1518 1376 1375
1323	NOT	 1523 1378 1377
1327	NOT	 1528 1380 1379
1331	NOT	 1533 1382 1381
1335	NOT	 1538 1384 1383
1339	NOT	 1543 1386 1385
1343	NOT	 1548 1388 1387
1347	NOT	 1553 1390 1389
1351	NOT	 1558 1392 1391
1355	NOT	 1563 1394 1393
1359	NOT	 1568 1396 1395
1363	NOT	 1573 1398 1397
1367	NOT	 1578 1400 1399
1371	BAD	 1401
1372	NOT	 1401
1373	BAD	 1404
1374	NOT	 1404
1375	BAD	 1407
1376	NOT	 1407
1377	BAD	 1410
1378	NOT	 1410
1379	BAD	 1413
1380	NOT	 1413
1381	BAD	 1416
1382	NOT	 1416
1383	BAD	 1419
1384	NOT	 1419
1385	BAD	 1422
1386	NOT	 1422
1387	BAD	 1425
1388	NOT	 1425
1389	BAD	 1428
1390	NOT	 1428
1391	BAD	 1431
1392	NOT	 1431
1393	BAD	 1434
1394	NOT	 1434
1395	BAD	 1437
1396	NOT	 1437
1397	BAD	 1440
1398	NOT	 1440
1399	BAD	 1443
1400	NOT	 1443
1401	BAD	 1506 1446
1404	BAD	 1511 1450
1407	BAD	 1516 1454
1410	BAD	 1521 1458
1413	BAD	 1526 1462
1416	BAD	 1531 1466
1419	BAD	 1536 1470
1422	BAD	 1541 1474
1425	BAD	 1546 1478
1428	BAD	 1551 1482
1431	BAD	 1556 1486
1434	BAD	 1561 1490
1437	BAD	 1566 1494
1440	BAD	 1571 1498
1443	BAD	 1576 1502
1446	BAD	 1508 1507 1506
1450	BAD	 1513 1512 1511
1454	BAD	 1518 1517 1516
1458	BAD	 1523 1522 1521
1462	BAD	 1528 1527 1526
1466	BAD	 1533 1532 1531
1470	BAD	 1538 1537 1536
1474	BAD	 1543 1542 1541
1478	BAD	 1548 1547 1546
1482	BAD	 1553 1552 1551
1486	BAD	 1558 1557 1556
1490	BAD	 1563 1562 1561
1494	BAD	 1568 1567 1566
1498	BAD	 1573 1572 1571
1502	BAD	 1578 1577 1576
1506	BAD	 1581
1507	BAD	 1581
1508	BAD	 1687 1628
1511	BAD	 1582
1512	BAD	 1582
1513	BAD	 1689 1632
1516	BAD	 1585
1517	BAD	 1585
1518	BAD	 1691 1636
1521	BAD	 1588
1522	BAD	 1588
1523	BAD	 1693 1640
1526	BAD	 1591
1527	BAD	 1591
1528	BAD	 1695 1644
1531	BAD	 1594
1532	BAD	 1594
1533	BAD	 1697 1648
1536	BAD	 1597
1537	BAD	 1597
1538	BAD	 1699 1652
1541	BAD	 1600
1542	BAD	 1600
1543	BAD	 1701 1656
1546	BAD	 1603
1547	BAD	 1603
1548	BAD	 1703 1660
1551	BAD	 1606
1552	BAD	 1606
1553	BAD	 1705 1664
1556	BAD	 1609
1557	BAD	 1609
1558	BAD	 1707 1668
1561	BAD	 1612
1562	BAD	 1612
1563	BAD	 1709 1672
1566	BAD	 1615
1567	BAD	 1615
1568	BAD	 1711 1676
1571	BAD	 1618
1572	BAD	 1618
1573	BAD	 1713 1680
1576	BAD	 1621
1577	BAD	 1621
1578	BAD	 1685 1624
1581	BAD	 6290
1582	BAD	 1686 1628
1585	BAD	 1688 1632
1588	BAD	 1690 1636
1591	BAD	 1692 1640
1594	BAD	 1694 1644
1597	BAD	 1696 1648
1600	BAD	 1698 1652
1603	BAD	 1700 1656
1606	BAD	 1702 1660
1609	BAD	 1704 1664
1612	BAD	 1706 1668
1615	BAD	 1708 1672
1618	BAD	 1710 1676
1621	BAD	 1712 1680
1624	BAD	 1821 1685 1684
1628	BAD	 1826 1687 1686
1632	BAD	 1831 1689 1688
1636	BAD	 1836 1691 1690
1640	BAD	 1841 1693 1692
1644	BAD	 1846 1695 1694
1648	BAD	 1851 1697 1696
1652	BAD	 1856 1699 1698
1656	BAD	 1861 1701 1700
1660	BAD	 1866 1703 1702
1664	BAD	 1871 1705 1704
1668	BAD	 1876 1707 1706
1672	BAD	 1881 1709 1708
1676	BAD	 1886 1711 1710
1680	BAD	 1891 1713 1712
1684	BAD	 1714
1685	BAD	 1714
1686	BAD	 1717
1687	BAD	 1717
1688	BAD	 1720
1689	BAD	 1720
1690	BAD	 1723
1691	BAD	 1723
1692	BAD	 1726
1693	BAD	 1726
1694	BAD	 1729
1695	BAD	 1729
1696	BAD	 1732
1697	BAD	 1732
1698	BAD	 1735
1699	BAD	 1735
1700	BAD	 1738
1701	BAD	 1738
1702	BAD	 1741
1703	BAD	 1741
1704	BAD	 1744
1705	BAD	 1744
1706	BAD	 1747
1707	BAD	 1747
1708	BAD	 1750
1709	BAD	 1750
1710	BAD	 1753
1711	BAD	 1753
1712	BAD	 1756
1713	BAD	 1756
1714	BAD	 1819 1759
1717	BAD	 1824 1763
1720	BAD	 1829 1767
1723	BAD	 1834 1771
1726	BAD	 1839 1775
1729	BAD	 1844 1779
1732	BAD	 1849 1783
1735	BAD	 1854 1787
1738	BAD	 1859 1791
1741	BAD	 1864 1795
1744	BAD	 1869 1799
1747	BAD	 1874 1803
1750	BAD	 1879 1807
1753	BAD	 1884 1811
1756	BAD	 1889 1815
1759	BAD	 1821 1820 1819
1763	BAD	 1826 1825 1824
1767	BAD	 1831 1830 1829
1771	BAD	 1836 1835 1834
1775	BAD	 1841 1840 1839
1779	BAD	 1846 1845 1844
1783	BAD	 1851 1850 1849
1787	BAD	 1856 1855 1854
1791	BAD	 1861 1860 1859
1795	BAD	 1866 1865 1864
1799	BAD	 1871 1870 1869
1803	BAD	 1876 1875 1874
1807	BAD	 1881 1880 1879
1811	BAD	 1886 1885 1884
1815	BAD	 1891 1890 1889
1819	BAD	 1894
1820	BAD	 1894
1821	BAD	 1946 1897
1824	BAD	 1901
1825	BAD	 1901
1826	BAD	 2005 1947
1829	BAD	 1902
1830	BAD	 1902
1831	BAD	 2007 1951
1834	BAD	 1905
1835	BAD	 1905
1836	BAD	 2009 1955
1839	BAD	 1908
1840	BAD	 1908
1841	BAD	 2011 1959
1844	BAD	 1911
1845	BAD	 1911
1846	BAD	 2013 1963
1849	BAD	 1914
1850	BAD	 1914
1851	BAD	 2015 1967
1854	BAD	 1917
1855	BAD	 1917
1856	BAD	 2017 1971
1859	BAD	 1920
1860	BAD	 1920
1861	BAD	 2019 1975
1864	BAD	 1923
1865	BAD	 1923
1866	BAD	 2021 1979
1869	BAD	 1926
1870	BAD	 1926
1871	BAD	 2023 1983
1874	BAD	 1929
1875	BAD	 1929
1876	BAD	 2025 1987
1879	BAD	 1932
1880	BAD	 1932
1881	BAD	 2027 1991
1884	BAD	 1935
1885	BAD	 1935
1886	BAD	 2029 1995
1889	BAD	 1938
1890	BAD	 1938
1891	BAD	 2000 1941
1894	BAD	 1999 1941
1897	BAD	 2082 1946 1945
1901	BAD	 6291
1902	BAD	 2004 1947
1905	BAD	 2006 1951
1908	BAD	 2008 1955
1911	BAD	 2010 1959
1914	BAD	 2012 1963
1917	BAD	 2014 1967
1920	BAD	 2016 1971
1923	BAD	 2018 1975
1926	BAD	 2020 1979
1929	BAD	 2022 1983
1932	BAD	 2024 1987
1935	BAD	 2026 1991
1938	BAD	 2028 1995
1941	BAD	 2139 2000 1999
1945	BAD	 2001
1946	BAD	 2001
1947	BAD	 2151 2005 2004
1951	BAD	 2156 2007 2006
1955	BAD	 2161 2009 2008
1959	BAD	 2166 2011 2010
1963	BAD	 2171 2013 2012
1967	BAD	 2176 2015 2014
1971	BAD	 2181 2017 2016
1975	BAD	 2186 2019 2018
1979	BAD	 2191 2021 2020
1983	BAD	 2196 2023 2022
1987	BAD	 2201 2025 2024
1991	BAD	 2206 2027 2026
1995	BAD	 2211 2029 2028
1999	BAD	 2030
2000	BAD	 2030
2001	BAD	 2080 2033
2004	BAD	 2037
2005	BAD	 2037
2006	BAD	 2040
2007	BAD	 2040
2008	BAD	 2043
2009	BAD	 2043
2010	BAD	 2046
2011	BAD	 2046
2012	BAD	 2049
2013	BAD	 2049
2014	BAD	 2052
2015	BAD	 2052
2016	BAD	 2055
2017	BAD	 2055
2018	BAD	 2058
2019	BAD	 2058
2020	BAD	 2061
2021	BAD	 2061
2022	BAD	 2064
2023	BAD	 2064
2024	BAD	 2067
2025	BAD	 2067
2026	BAD	 2070
2027	BAD	 2070
2028	BAD	 2073
2029	BAD	 2073
2030	BAD	 2137 2076
2033	BAD	 2082 2081 2080
2037	BAD	 2149 2085
2040	BAD	 2154 2089
2043	BAD	 2159 2093
2046	BAD	 2164 2097
2049	BAD	 2169 2101
2052	BAD	 2174 2105
2055	BAD	 2179 2109
2058	BAD	 2184 2113
2061	BAD	 2189 2117
2064	BAD	 2194 2121
2067	BAD	 2199 2125
2070	BAD	 2204 2129
2073	BAD	 2209 2133
2076	BAD	 2139 2138 2137
2080	BAD	 2142
2081	BAD	 2142
2082	BAD	 2222 2145
2085	BAD	 2151 2150 2149
2089	BAD	 2156 2155 2154
2093	BAD	 2161 2160 2159
2097	BAD	 2166 2165 2164
2101	BAD	 2171 2170 2169
2105	BAD	 2176 2175 2174
2109	BAD	 2181 2180 2179
2113	BAD	 2186 2185 2184
2117	BAD	 2191 2190 2189
2121	BAD	 2196 2195 2194
2125	BAD	 2201 2200 2199
2129	BAD	 2206 2205 2204
2133	BAD	 2211 2210 2209
2137	BAD	 2214
2138	BAD	 2214
2139	BAD	 2265 2217
2142	BAD	 2264 2217
2145	BAD	 2359 2222 2221
2149	BAD	 2223
2150	BAD	 2223
2151	BAD	 2327 2269
2154	BAD	 2224
2155	BAD	 2224
2156	BAD	 2329 2273
2159	BAD	 2227
2160	BAD	 2227
2161	BAD	 2331 2277
2164	BAD	 2230
2165	BAD	 2230
2166	BAD	 2333 2281
2169	BAD	 2233
2170	BAD	 2233
2171	BAD	 2335 2285
2174	BAD	 2236
2175	BAD	 2236
2176	BAD	 2337 2289
2179	BAD	 2239
2180	BAD	 2239
2181	BAD	 2339 2293
2184	BAD	 2242
2185	BAD	 2242
2186	BAD	 2341 2297
2189	BAD	 2245
2190	BAD	 2245
2191	BAD	 2343 2301
2194	BAD	 2248
2195	BAD	 2248
2196	BAD	 2345 2305
2199	BAD	 2251
2200	BAD	 2251
2201	BAD	 2347 2309
2204	BAD	 2254
2205	BAD	 2254
2206	BAD	 2349 2313
2209	BAD	 2257
2210	BAD	 2257
2211	BAD	 2318 2260
2214	BAD	 2317 2260
2217	BAD	 2404 2265 2264
2221	BAD	 2266
2222	BAD	 2266
2223	BAD	 6292
2224	BAD	 2326 2269
2227	BAD	 2328 2273
2230	BAD	 2330 2277
2233	BAD	 2332 2281
2236	BAD	 2334 2285
2239	BAD	 2336 2289
2242	BAD	 2338 2293
2245	BAD	 2340 2297
2248	BAD	 2342 2301
2251	BAD	 2344 2305
2254	BAD	 2346 2309
2257	BAD	 2348 2313
2260	BAD	 2464 2318 2317
2264	BAD	 2319
2265	BAD	 2319
2266	BAD	 2357 2322
2269	BAD	 2478 2327 2326
2273	BAD	 2483 2329 2328
2277	BAD	 2488 2331 2330
2281	BAD	 2493 2333 2332
2285	BAD	 2498 2335 2334
2289	BAD	 2503 2337 2336
2293	BAD	 2508 2339 2338
2297	BAD	 2513 2341 2340
2301	BAD	 2518 2343 2342
2305	BAD	 2523 2345 2344
2309	BAD	 2528 2347 2346
2313	BAD	 2533 2349 2348
2317	BAD	 2350
2318	BAD	 2350
2319	BAD	 2402 2353
2322	BAD	 2359 2358 2357
2326	BAD	 2362
2327	BAD	 2362
2328	BAD	 2365
2329	BAD	 2365
2330	BAD	 2368
2331	BAD	 2368
2332	BAD	 2371
2333	BAD	 2371
2334	BAD	 2374
2335	BAD	 2374
2336	BAD	 2377
2337	BAD	 2377
2338	BAD	 2380
2339	BAD	 2380
2340	BAD	 2383
2341	BAD	 2383
2342	BAD	 2386
2343	BAD	 2386
2344	BAD	 2389
2345	BAD	 2389
2346	BAD	 2392
2347	BAD	 2392
2348	BAD	 2395
2349	BAD	 2395
2350	BAD	 2462 2398
2353	BAD	 2404 2403 2402
2357	BAD	 2407
2358	BAD	 2407
2359	BAD	 2475 2410
2362	BAD	 2476 2414
2365	BAD	 2481 2418
2368	BAD	 2486 2422
2371	BAD	 2491 2426
2374	BAD	 2496 2430
2377	BAD	 2501 2434
2380	BAD	 2506 2438
2383	BAD	 2511 2442
2386	BAD	 2516 2446
2389	BAD	 2521 2450
2392	BAD	 2526 2454
2395	BAD	 2531 2458
2398	BAD	 2464 2463 2462
2402	BAD	 2467
2403	BAD	 2467
2404	BAD	 2544 2470
2407	BAD	 2543 2470
2410	BAD	 2650 2475 2474
2414	BAD	 2478 2477 2476
2418	BAD	 2483 2482 2481
2422	BAD	 2488 2487 2486
2426	BAD	 2493 2492 2491
2430	BAD	 2498 2497 2496
2434	BAD	 2503 2502 2501
2438	BAD	 2508 2507 2506
2442	BAD	 2513 2512 2511
2446	BAD	 2518 2517 2516
2450	BAD	 2523 2522 2521
2454	BAD	 2528 2527 2526
2458	BAD	 2533 2532 2531
2462	BAD	 2536
2463	BAD	 2536
2464	BAD	 2587 2539
2467	BAD	 2586 2539
2470	BAD	 2684 2544 2543
2474	BAD	 2545
2475	BAD	 2545
2476	BAD	 2548
2477	BAD	 2548
2478	BAD	 2654 2595
2481	BAD	 2549
2482	BAD	 2549
2483	BAD	 2656 2599
2486	BAD	 2552
2487	BAD	 2552
2488	BAD	 2658 2603
2491	BAD	 2555
2492	BAD	 2555
2493	BAD	 2660 2607
2496	BAD	 2558
2497	BAD	 2558
2498	BAD	 2662 2611
2501	BAD	 2561
2502	BAD	 2561
2503	BAD	 2664 2615
2506	BAD	 2564
2507	BAD	 2564
2508	BAD	 2666 2619
2511	BAD	 2567
2512	BAD	 2567
2513	BAD	 2668 2623
2516	BAD	 2570
2517	BAD	 2570
2518	BAD	 2670 2627
2521	BAD	 2573
2522	BAD	 2573
2523	BAD	 2672 2631
2526	BAD	 2576
2527	BAD	 2576
2528	BAD	 2674 2635
2531	BAD	 2579
2532	BAD	 2579
2533	BAD	 2640 2582
2536	BAD	 2639 2582
2539	BAD	 2733 2587 2586
2543	BAD	 2588
2544	BAD	 2588
2545	BAD	 2648 2591
2548	BAD	 6293
2549	BAD	 2653 2595
2552	BAD	 2655 2599
2555	BAD	 2657 2603
2558	BAD	 2659 2607
2561	BAD	 2661 2611
2564	BAD	 2663 2615
2567	BAD	 2665 2619
2570	BAD	 2667 2623
2573	BAD	 2669 2627
2576	BAD	 2671 2631
2579	BAD	 2673 2635
2582	BAD	 2791 2640 2639
2586	BAD	 2641
2587	BAD	 2641
2588	BAD	 2682 2644
2591	BAD	 2650 2649 2648
2595	BAD	 2808 2654 2653
2599	BAD	 2813 2656 2655
2603	BAD	 2818 2658 2657
2607	BAD	 2823 2660 2659
2611	BAD	 2828 2662 2661
2615	BAD	 2833 2664 2663
2619	BAD	 2838 2666 2665
2623	BAD	 2843 2668 2667
2627	BAD	 2848 2670 2669
2631	BAD	 2853 2672 2671
2635	BAD	 2858 2674 2673
2639	BAD	 2675
2640	BAD	 2675
2641	BAD	 2731 2678
2644	BAD	 2684 2683 2682
2648	BAD	 2687
2649	BAD	 2687
2650	BAD	 2744 2690
2653	BAD	 2694
2654	BAD	 2694
2655	BAD	 2697
2656	BAD	 2697
2657	BAD	 2700
2658	BAD	 2700
2659	BAD	 2703
2660	BAD	 2703
2661	BAD	 2706
2662	BAD	 2706
2663	BAD	 2709
2664	BAD	 2709
2665	BAD	 2712
2666	BAD	 2712
2667	BAD	 2715
2668	BAD	 2715
2669	BAD	 2718
2670	BAD	 2718
2671	BAD	 2721
2672	BAD	 2721
2673	BAD	 2724
2674	BAD	 2724
2675	BAD	 2789 2727
2678	BAD	 2733 2732 2731
2682	BAD	 2736
2683	BAD	 2736
2684	BAD	 2802 2739
2687	BAD	 2801 2739
2690	BAD	 2923 2744 2743
2694	BAD	 2806 2745
2697	BAD	 2811 2749
2700	BAD	 2816 2753
2703	BAD	 2821 2757
2706	BAD	 2826 2761
2709	BAD	 2831 2765
2712	BAD	 2836 2769
2715	BAD	 2841 2773
2718	BAD	 2846 2777
2721	BAD	 2851 2781
2724	BAD	 2856 2785
2727	BAD	 2791 2790 2789
2731	BAD	 2794
2732	BAD	 2794
2733	BAD	 2869 2797
2736	BAD	 2868 2797
2739	BAD	 2977 2802 2801
2743	BAD	 2803
2744	BAD	 2803
2745	BAD	 2808 2807 2806
2749	BAD	 2813 2812 2811
2753	BAD	 2818 2817 2816
2757	BAD	 2823 2822 2821
2761	BAD	 2828 2827 2826
2765	BAD	 2833 2832 2831
2769	BAD	 2838 2837 2836
2773	BAD	 2843 2842 2841
2777	BAD	 2848 2847 2846
2781	BAD	 2853 2852 2851
2785	BAD	 2858 2857 2856
2789	BAD	 2861
2790	BAD	 2861
2791	BAD	 2913 2864
2794	BAD	 2912 2864
2797	BAD	 3016 2869 2868
2801	BAD	 2870
2802	BAD	 2870
2803	BAD	 2921 2873
2806	BAD	 2877
2807	BAD	 2877
2808	BAD	 2988 2926
2811	BAD	 2878
2812	BAD	 2878
2813	BAD	 2990 2930
2816	BAD	 2881
2817	BAD	 2881
2818	BAD	 2992 2934
2821	BAD	 2884
2822	BAD	 2884
2823	BAD	 2994 2938
2826	BAD	 2887
2827	BAD	 2887
2828	BAD	 2996 2942
2831	BAD	 2890
2832	BAD	 2890
2833	BAD	 2998 2946
2836	BAD	 2893
2837	BAD	 2893
2838	BAD	 3000 2950
2841	BAD	 2896
2842	BAD	 2896
2843	BAD	 3002 2954
2846	BAD	 2899
2847	BAD	 2899
2848	BAD	 3004 2958
2851	BAD	 2902
2852	BAD	 2902
2853	BAD	 3006 2962
2856	BAD	 2905
2857	BAD	 2905
2858	BAD	 2967 2908
2861	BAD	 2966 2908
2864	BAD	 3064 2913 2912
2868	BAD	 2914
2869	BAD	 2914
2870	BAD	 2975 2917
2873	BAD	 2923 2922 2921
2877	BAD	 6294
2878	BAD	 2987 2926
2881	BAD	 2989 2930
2884	BAD	 2991 2934
2887	BAD	 2993 2938
2890	BAD	 2995 2942
2893	BAD	 2997 2946
2896	BAD	 2999 2950
2899	BAD	 3001 2954
2902	BAD	 3003 2958
2905	BAD	 3005 2962
2908	BAD	 3121 2967 2966
2912	BAD	 2968
2913	BAD	 2968
2914	BAD	 3014 2971
2917	BAD	 2977 2976 2975
2921	BAD	 2980
2922	BAD	 2980
2923	BAD	 3027 2983
2926	BAD	 3142 2988 2987
2930	BAD	 3147 2990 2989
2934	BAD	 3152 2992 2991
2938	BAD	 3157 2994 2993
2942	BAD	 3162 2996 2995
2946	BAD	 3167 2998 2997
2950	BAD	 3172 3000 2999
2954	BAD	 3177 3002 3001
2958	BAD	 3182 3004 3003
2962	BAD	 3187 3006 3005
2966	BAD	 3007
2967	BAD	 3007
2968	BAD	 3062 3010
2971	BAD	 3016 3015 3014
2975	BAD	 3019
2976	BAD	 3019
2977	BAD	 3075 3022
2980	BAD	 3074 3022
2983	BAD	 3208 3027 3026
2987	BAD	 3028
2988	BAD	 3028
2989	BAD	 3031
2990	BAD	 3031
2991	BAD	 3034
2992	BAD	 3034
2993	BAD	 3037
2994	BAD	 3037
2995	BAD	 3040
2996	BAD	 3040
2997	BAD	 3043
2998	BAD	 3043
2999	BAD	 3046
3000	BAD	 3046
3001	BAD	 3049
3002	BAD	 3049
3003	BAD	 3052
3004	BAD	 3052
3005	BAD	 3055
3006	BAD	 3055
3007	BAD	 3119 3058
3010	BAD	 3064 3063 3062
3014	BAD	 3067
3015	BAD	 3067
3016	BAD	 3132 3070
3019	BAD	 3131 3070
3022	BAD	 3254 3075 3074
3026	BAD	 3076
3027	BAD	 3076
3028	BAD	 3140 3079
3031	BAD	 3145 3083
3034	BAD	 3150 3087
3037	BAD	 3155 3091
3040	BAD	 3160 3095
3043	BAD	 3165 3099
3046	BAD	 3170 3103
3049	BAD	 3175 3107
3052	BAD	 3180 3111
3055	BAD	 3185 3115
3058	BAD	 3121 3120 3119
3062	BAD	 3124
3063	BAD	 3124
3064	BAD	 3198 3127
3067	BAD	 3197 3127
3070	BAD	 3311 3132 3131
3074	BAD	 3133
3075	BAD	 3133
3076	BAD	 3206 3136
3079	BAD	 3142 3141 3140
3083	BAD	 3147 3146 3145
3087	BAD	 3152 3151 3150
3091	BAD	 3157 3156 3155
3095	BAD	 3162 3161 3160
3099	BAD	 3167 3166 3165
3103	BAD	 3172 3171 3170
3107	BAD	 3177 3176 3175
3111	BAD	 3182 3181 3180
3115	BAD	 3187 3186 3185
3119	BAD	 3190
3120	BAD	 3190
3121	BAD	 3244 3193
3124	BAD	 3243 3193
3127	BAD	 3350 3198 3197
3131	BAD	 3199
3132	BAD	 3199
3133	BAD	 3252 3202
3136	BAD	 3208 3207 3206
3140	BAD	 3211
3141	BAD	 3211
3142	BAD	 3324 3264
3145	BAD	 3212
3146	BAD	 3212
3147	BAD	 3326 3268
3150	BAD	 3215
3151	BAD	 3215
3152	BAD	 3328 3272
3155	BAD	 3218
3156	BAD	 3218
3157	BAD	 3330 3276
3160	BAD	 3221
3161	BAD	 3221
3162	BAD	 3332 3280
3165	BAD	 3224
3166	BAD	 3224
3167	BAD	 3334 3284
3170	BAD	 3227
3171	BAD	 3227
3172	BAD	 3336 3288
3175	BAD	 3230
3176	BAD	 3230
3177	BAD	 3338 3292
3180	BAD	 3233
3181	BAD	 3233
3182	BAD	 3340 3296
3185	BAD	 3236
3186	BAD	 3236
3187	BAD	 3301 3239
3190	BAD	 3300 3239
3193	BAD	 3398 3244 3243
3197	BAD	 3245
3198	BAD	 3245
3199	BAD	 3309 3248
3202	BAD	 3254 3253 3252
3206	BAD	 3257
3207	BAD	 3257
3208	BAD	 3322 3260
3211	BAD	 6295
3212	BAD	 3323 3264
3215	BAD	 3325 3268
3218	BAD	 3327 3272
3221	BAD	 3329 3276
3224	BAD	 3331 3280
3227	BAD	 3333 3284
3230	BAD	 3335 3288
3233	BAD	 3337 3292
3236	BAD	 3339 3296
3239	BAD	 3455 3301 3300
3243	BAD	 3302
3244	BAD	 3302
3245	BAD	 3348 3305
3248	BAD	 3311 3310 3309
3252	BAD	 3314
3253	BAD	 3314
3254	BAD	 3361 3317
3257	BAD	 3360 3317
3260	BAD	 3476 3322 3321
3264	BAD	 3481 3324 3323
3268	BAD	 3486 3326 3325
3272	BAD	 3491 3328 3327
3276	BAD	 3496 3330 3329
3280	BAD	 3501 3332 3331
3284	BAD	 3506 3334 3333
3288	BAD	 3511 3336 3335
3292	BAD	 3516 3338 3337
3296	BAD	 3521 3340 3339
3300	BAD	 3341
3301	BAD	 3341
3302	BAD	 3396 3344
3305	BAD	 3350 3349 3348
3309	BAD	 3353
3310	BAD	 3353
3311	BAD	 3409 3356
3314	BAD	 3408 3356
3317	BAD	 3542 3361 3360
3321	BAD	 3362
3322	BAD	 3362
3323	BAD	 3365
3324	BAD	 3365
3325	BAD	 3368
3326	BAD	 3368
3327	BAD	 3371
3328	BAD	 3371
3329	BAD	 3374
3330	BAD	 3374
3331	BAD	 3377
3332	BAD	 3377
3333	BAD	 3380
3334	BAD	 3380
3335	BAD	 3383
3336	BAD	 3383
3337	BAD	 3386
3338	BAD	 3386
3339	BAD	 3389
3340	BAD	 3389
3341	BAD	 3453 3392
3344	BAD	 3398 3397 3396
3348	BAD	 3401
3349	BAD	 3401
3350	BAD	 3466 3404
3353	BAD	 3465 3404
3356	BAD	 3592 3409 3408
3360	BAD	 3410
3361	BAD	 3410
3362	BAD	 3474 3413
3365	BAD	 3479 3417
3368	BAD	 3484 3421
3371	BAD	 3489 3425
3374	BAD	 3494 3429
3377	BAD	 3499 3433
3380	BAD	 3504 3437
3383	BAD	 3509 3441
3386	BAD	 3514 3445
3389	BAD	 3519 3449
3392	BAD	 3455 3454 3453
3396	BAD	 3458
3397	BAD	 3458
3398	BAD	 3532 3461
3401	BAD	 3531 3461
3404	BAD	 3647 3466 3465
3408	BAD	 3467
3409	BAD	 3467
3410	BAD	 3540 3470
3413	BAD	 3476 3475 3474
3417	BAD	 3481 3480 3479
3421	BAD	 3486 3485 3484
3425	BAD	 3491 3490 3489
3429	BAD	 3496 3495 3494
3433	BAD	 3501 3500 3499
3437	BAD	 3506 3505 3504
3441	BAD	 3511 3510 3509
3445	BAD	 3516 3515 3514
3449	BAD	 3521 3520 3519
3453	BAD	 3524
3454	BAD	 3524
3455	BAD	 3582 3527
3458	BAD	 3581 3527
3461	BAD	 3687 3532 3531
3465	BAD	 3533
3466	BAD	 3533
3467	BAD	 3590 3536
3470	BAD	 3542 3541 3540
3474	BAD	 3545
3475	BAD	 3545
3476	BAD	 3603 3548
3479	BAD	 3552
3480	BAD	 3552
3481	BAD	 3663 3604
3484	BAD	 3553
3485	BAD	 3553
3486	BAD	 3665 3608
3489	BAD	 3556
3490	BAD	 3556
3491	BAD	 3667 3612
3494	BAD	 3559
3495	BAD	 3559
3496	BAD	 3669 3616
3499	BAD	 3562
3500	BAD	 3562
3501	BAD	 3671 3620
3504	BAD	 3565
3505	BAD	 3565
