ISC file: c3540.isc

Gate	Type	Fanout
2137	1481	1
1484	0	0
1484	0	1
2136	1484	1
1487	0	0
1487	0	1
2139	1487	1
1490	0	0
1490	0	1
2138	1490	1
1493	0	0
1493	0	1
1727	1493	1
1496	0	0
1496	0	1
1764	1496	1
1499	0	0
1499	0	1
1730	1499	1
1502	0	0
1502	0	1
1766	1502	1
1507	0	1
1508	0	1
1509	0	1
1510	0	1
1511	0	1
1512	0	1
1520	0	0
1520	0	1
1966	1520	1
2376	1520	1
2758	1520	1
1562	0	0
1562	0	1
2730	1562	1
2732	1562	1
2734	1562	1
2736	1562	1
2738	1562	1
2740	1562	1
2742	1562	1
2744	1562	1
1579	0	1
1580	0	1
1581	0	0
1582	0	1
1583	0	1
1584	0	1
1585	0	1
1586	0	0
1587	0	1
1588	0	1
1589	0	0
1590	0	1
1591	0	1
1592	0	0
1593	0	1
1594	0	1
1595	0	1
1596	0	1
1597	0	0
1598	0	1
1599	0	1
1600	0	0
1643	0	0
1644	0	0
1645	0	0
1646	0	0
1647	0	0
1648	0	0
1649	0	0
1650	0	0
1667	0	0
1667	0	1
1670	0	0
1670	0	1
1673	0	1
1674	0	1
1675	0	1
1676	0	1
1677	0	1
1678	0	1
1679	0	1
1680	0	1
1691	0	1
1692	0	1
1693	0	1
1694	0	1
1713	0	0
1713	0	1
1715	0	0
1715	0	1
1718	0	0
1718	0	1
1721	0	1
1722	0	0
1722	0	1
2148	1722	1
2761	1722	1
1725	0	1
1726	0	1
1727	0	1
1728	0	1
1729	0	0
1730	0	1
1731	0	1
1735	0	1
1736	0	1
1737	0	1
1738	0	0
1738	0	1
2144	1738	1
2150	1738	1
2154	1738	1
2157	1738	1
1747	0	0
1747	0	1
2144	1747	1
2150	1747	1
2154	1747	1
2157	1747	1
1756	0	0
1756	0	1
2181	1756	1
2184	1756	1
1761	0	0
1761	0	1
1764	0	1
1765	0	1
1766	0	1
1767	0	1
1768	0	1
1769	0	1
1770	0	1
1787	0	0
1788	0	0
1789	0	0
1790	0	0
1791	0	0
1792	0	0
1793	0	0
1794	0	0
1795	0	0
1796	0	0
1797	0	0
1798	0	0
1799	0	0
1800	0	0
1801	0	0
1802	0	0
1803	0	0
1803	0	1
2200	1803	1
2206	1803	1
1806	0	0
1806	0	1
2197	1806	1
2203	1806	1
1809	0	0
1809	0	1
2188	1809	1
2194	1809	1
1812	0	0
1812	0	1
2185	1812	1
2191	1812	1
1815	0	0
1815	0	1
2211	1815	1
1818	0	0
1818	0	1
2211	1818	1
1821	0	0
1821	0	1
1824	0	0
1824	0	1
2641	1824	1
2643	1824	1
2645	1824	1
2647	1824	1
1833	0	0
1833	0	1
2633	1833	1
2635	1833	1
2637	1833	1
2639	1833	1
1842	0	1
1843	0	1
1844	0	1
1845	0	1
1846	0	1
1847	0	1
1848	0	1
1849	0	1
1850	0	1
1851	0	1
1852	0	1
1853	0	1
1854	0	1
1855	0	1
1856	0	1
1857	0	1
1858	0	1
1859	0	1
1860	0	1
1861	0	1
1862	0	1
1863	0	1
1864	0	1
1869	0	1
1870	0	0
1870	0	1
2648	1870	0
2652	1870	0
1873	0	1
1874	0	1
1875	0	0
1875	0	1
3415	1875	0
3419	1875	0
1878	0	1
1879	0	1
1880	0	0
1880	0	1
2662	1880	0
2666	1880	0
1883	0	1
1884	0	1
1885	0	0
1885	0	1
2673	1885	0
2677	1885	0
1888	0	1
1889	0	1
1890	0	0
1890	0	1
2684	1890	0
2688	1890	0
1893	0	1
1894	0	1
1895	0	0
1895	0	1
3447	1895	0
3451	1895	0
1898	0	1
1899	0	1
1900	0	0
1900	0	1
2702	1900	0
2706	1900	0
1903	0	1
1904	0	1
1905	0	0
1905	0	1
2715	1905	0
2719	1905	0
1908	0	1
1909	0	0
1909	0	1
3172	1909	1
3682	1909	1
1912	0	1
1913	0	0
1913	0	1
3175	1913	1
3178	1913	1
3181	1913	1
1917	0	0
1917	0	1
3809	1917	1
3812	1917	1
3916	1917	1
1922	0	0
1922	0	1
3184	1922	1
3187	1922	1
3690	1922	1
1926	0	0
1926	0	1
3815	1926	1
3818	1926	1
4091	1926	1
1930	0	0
1930	0	1
2307	1930	1
2310	1930	1
1933	0	0
1933	0	1
2342	1933	1
1936	0	0
1936	0	1
2341	1936	1
1939	0	1
1940	0	1
1941	0	1
1942	0	1
1943	0	1
1944	0	1
1945	0	1
1946	0	1
1947	0	0
1947	0	1
1960	0	1
1961	0	1
1966	0	0
1981	0	1
1982	0	1
1983	0	0
1983	0	1
2745	1983	0
2746	1983	0
1986	0	1
1987	0	1
1988	0	1
1989	0	1
1990	0	1
1991	0	1
2022	0	0
2023	0	0
2024	0	0
2025	0	0
2026	0	0
2027	0	0
2028	0	0
2029	0	0
2030	0	0
2031	0	0
2032	0	0
2033	0	0
2034	0	0
2035	0	0
2036	0	0
2037	0	0
2038	0	0
2038	0	1
2437	2038	1
2440	2038	1
2445	2038	1
2450	2038	1
2043	0	0
2043	0	1
2435	2043	1
2436	2043	1
2438	2043	1
2439	2043	1
2443	2043	1
2444	2043	1
2448	2043	1
2449	2043	1
2052	0	0
2052	0	1
2419	2052	1
2422	2052	1
2427	2052	1
2432	2052	1
2057	0	0
2057	0	1
2417	2057	1
2418	2057	1
2420	2057	1
2421	2057	1
2425	2057	1
2426	2057	1
2430	2057	1
2431	2057	1
2068	0	0
2068	0	1
2648	2068	0
2652	2068	0
2073	0	0
2073	0	1
3415	2073	0
3419	2073	0
2078	0	0
2078	0	1
2662	2078	0
2666	2078	0
2083	0	0
2083	0	1
2673	2083	0
2677	2083	0
2088	0	0
2088	0	1
2684	2088	0
2688	2088	0
2093	0	0
2093	0	1
3447	2093	0
3451	2093	0
2098	0	0
2098	0	1
2702	2098	0
2706	2098	0
2103	0	0
2103	0	1
2715	2103	0
2719	2103	0
2121	0	1
2122	0	1
2123	0	1
2124	0	1
2125	0	1
2126	0	1
2127	0	1
2128	0	1
2133	0	1
2134	0	1
2135	0	1
2136	0	1
2137	0	1
2138	0	1
2139	0	1
2141	0	1
2142	0	1
2143	0	1
2144	0	1
2145	0	0
2146	0	1
2147	0	1
2148	0	1
2149	0	1
2150	0	1
2151	0	0
2152	0	1
2153	0	1
2154	0	1
2155	0	1
2156	0	1
2157	0	1
2158	0	0
2158	0	1
2730	2158	1
2732	2158	1
2734	2158	1
2736	2158	1
2738	2158	1
2740	2158	1
2742	2158	1
2744	2158	1
2175	0	0
2175	0	1
2482	2175	1
2180	0	1
2181	0	1
2183	0	1
2184	0	1
2185	0	0
2185	0	1
2188	0	0
2188	0	1
2191	0	0
2191	0	1
2194	0	0
2194	0	1
2197	0	0
2197	0	1
2200	0	0
2200	0	1
2203	0	0
2203	0	1
2206	0	0
2206	0	1
2209	0	1
2210	0	1
2211	0	1
2212	0	0
2212	0	1
2633	2212	1
2635	2212	1
2637	2212	1
2639	2212	1
2221	0	0
2221	0	1
2641	2221	1
2643	2221	1
2645	2221	1
2647	2221	1
2230	0	1
2231	0	1
2232	0	1
2233	0	1
2234	0	1
2235	0	1
2236	0	1
2237	0	1
2238	0	1
2239	0	1
2240	0	1
2241	0	1
2242	0	1
2243	0	1
2244	0	1
2245	0	1
2270	0	0
2270	0	1
2648	2270	0
2652	2270	0
2277	0	0
2277	0	1
2662	2277	0
2666	2277	0
2282	0	0
2282	0	1
2673	2282	0
2677	2282	0
2287	0	0
2287	0	1
2684	2287	0
2688	2287	0
2294	0	0
2294	0	1
2702	2294	0
2706	2294	0
2299	0	0
2299	0	1
2715	2299	0
2719	2299	0
2304	0	0
2304	0	1
4056	2304	1
2307	0	0
2307	0	1
5277	2307	1
5286	2307	1
2310	0	0
2310	0	1
5278	2310	1
5285	2310	1
2313	0	0
2313	0	1
2749	2313	1
2316	0	0
2316	0	1
2748	2316	1
2319	0	0
2319	0	1
2751	2319	1
2322	0	0
2322	0	1
2750	2322	1
2325	0	0
2325	0	1
2755	2325	1
2328	0	0
2328	0	1
2754	2328	1
2331	0	0
2331	0	1
2757	2331	1
2334	0	0
2334	0	1
2756	2334	1
2341	0	1
2342	0	1
2347	0	0
2348	0	0
2349	0	1
2350	0	0
2351	0	0
2352	0	0
2353	0	0
2354	0	0
2355	0	0
2374	0	1
2375	0	1
2376	0	0
2376	0	1
2745	2376	0
2746	2376	0
2379	0	0
2379	0	1
2745	2379	0
2746	2379	0
2398	0	0
2417	0	0
2418	0	0
2419	0	0
2420	0	0
2421	0	0
2422	0	0
2425	0	0
2426	0	0
2427	0	0
2430	0	0
2431	0	0
2432	0	0
2435	0	0
2436	0	0
2437	0	0
2438	0	0
2439	0	0
2440	0	0
2443	0	0
2444	0	0
2445	0	0
2448	0	0
2449	0	0
2450	0	0
2467	0	1
2468	0	1
2469	0	1
2470	0	1
2471	0	0
2471	0	1
2980	2471	1
2474	0	1
2475	0	1
2476	0	1
2477	0	1
2478	0	1
2481	0	1
2482	0	1
2483	0	0
2483	0	1
4964	2483	0
4965	2483	0
2486	0	0
2487	0	0
2488	0	0
2488	0	1
2497	0	0
2497	0	1
2506	0	0
2506	0	1
2515	0	0
2515	0	1
2524	0	0
2524	0	1
2533	0	0
2533	0	1
2542	0	0
2542	0	1
2551	0	0
2551	0	1
2560	0	0
2560	0	1
2569	0	0
2569	0	1
2578	0	0
2578	0	1
2587	0	0
2587	0	1
2596	0	0
2596	0	1
2605	0	0
2605	0	1
2614	0	0
2614	0	1
2623	0	0
2623	0	1
2632	0	1
2633	0	1
2634	0	1
2635	0	1
2636	0	1
2637	0	1
2638	0	1
2639	0	1
2640	0	1
2641	0	1
2642	0	1
2643	0	1
2644	0	1
2645	0	1
2646	0	1
2647	0	1
2648	0	0
2648	0	1
3172	2648	1
3407	2648	1
3410	2648	1
2652	0	0
2652	0	1
3413	2652	1
3414	2652	1
2656	0	0
2656	0	1
2659	0	0
2659	0	1
2662	0	0
2662	0	1
3175	2662	1
3423	2662	1
3426	2662	1
2666	0	0
2666	0	1
3429	2666	1
3430	2666	1
2670	0	0
2670	0	1
2673	0	0
2673	0	1
3178	2673	1
3431	2673	1
3434	2673	1
2677	0	0
2677	0	1
3437	2677	1
3438	2677	1
2681	0	0
2681	0	1
2684	0	0
2684	0	1
3181	2684	1
3439	2684	1
3442	2684	1
2688	0	0
2688	0	1
3445	2688	1
3446	2688	1
2692	0	0
2692	0	1
3194	2692	1
2697	0	0
2697	0	1
3194	2697	1
2702	0	0
2702	0	1
3184	2702	1
3455	2702	1
3458	2702	1
2706	0	0
2706	0	1
3461	2706	1
3462	2706	1
2710	0	0
2710	0	1
3194	2710	1
2715	0	0
2715	0	1
3187	2715	1
3463	2715	1
3466	2715	1
2719	0	0
2719	0	1
3469	2719	1
3470	2719	1
2723	0	0
2723	0	1
3194	2723	1
2728	0	1
2729	0	1
2730	0	1
2731	0	1
2732	0	1
2733	0	1
2734	0	1
2735	0	1
2736	0	1
2737	0	1
2738	0	1
2739	0	1
2740	0	1
2741	0	1
2742	0	1
2743	0	1
2744	0	1
2745	0	1
2748	0	1
2749	0	1
2750	0	1
2751	0	1
2754	0	1
2755	0	1
2756	0	1
2757	0	1
2758	0	0
2758	0	1
4587	2758	0
4588	2758	0
2761	0	0
2761	0	1
4587	2761	0
4588	2761	0
2764	0	0
2764	0	1
4964	2764	0
4965	2764	0
2768	0	1
2769	0	1
2898	0	0
2899	0	0
2900	0	0
2901	0	0
2962	0	1
2967	0	0
2967	0	1
2970	0	0
2970	0	1
2973	0	0
2973	0	1
3389	2973	1
2977	0	0
2977	0	1
3388	2977	1
2980	0	0
2984	0	1
2985	0	1
2986	0	1
2987	0	1
2988	0	1
2989	0	1
2990	0	1
2991	0	1
2992	0	1
2993	0	1
2994	0	1
2995	0	1
2996	0	1
2997	0	1
2998	0	1
2999	0	1
3000	0	1
3001	0	1
3002	0	1
3003	0	1
3004	0	1
3005	0	1
3006	0	1
3007	0	1
3008	0	1
3009	0	1
3010	0	1
3011	0	1
3012	0	1
3013	0	1
3014	0	1
3015	0	1
3016	0	1
3017	0	1
3018	0	1
3019	0	1
3020	0	1
3021	0	1
3022	0	1
3023	0	1
3024	0	1
3025	0	1
3026	0	1
3027	0	1
3028	0	1
3029	0	1
3030	0	1
3031	0	1
3032	0	1
3033	0	1
3034	0	1
3035	0	1
3036	0	1
3037	0	1
3038	0	1
3039	0	1
3040	0	1
3041	0	1
3042	0	1
3043	0	1
3044	0	1
3045	0	1
3046	0	1
3047	0	1
3048	0	1
3049	0	1
3050	0	1
3051	0	1
3052	0	1
3053	0	1
3054	0	1
3055	0	1
3056	0	1
3057	0	1
3058	0	1
3059	0	1
3060	0	1
3061	0	1
3062	0	1
3063	0	1
3064	0	1
3065	0	1
3066	0	1
3067	0	1
3068	0	1
3069	0	1
3070	0	1
3071	0	1
3072	0	1
3073	0	1
3074	0	1
3075	0	1
3076	0	1
3077	0	1
3078	0	1
3079	0	1
3080	0	1
3081	0	1
3082	0	1
3083	0	1
3084	0	1
3085	0	1
3086	0	1
3087	0	1
3088	0	1
3089	0	1
3090	0	1
3091	0	1
3092	0	1
3093	0	1
3094	0	1
3095	0	1
3096	0	1
3097	0	1
3098	0	1
3099	0	1
3100	0	1
3101	0	1
3102	0	1
3103	0	1
3104	0	1
3105	0	1
3106	0	1
3107	0	1
3108	0	1
3109	0	1
3110	0	1
3111	0	1
3112	0	0
3112	0	1
3407	3112	1
3414	3112	1
3115	0	0
3115	0	1
3410	3115	1
3413	3115	1
3118	0	0
3119	0	0
3119	0	1
3415	3119	0
3419	3119	0
3122	0	0
3122	0	1
3645	3122	1
3652	3122	1
3125	0	0
3125	0	1
3648	3125	1
3651	3125	1
3128	0	0
3128	0	1
3423	3128	1
3430	3128	1
3131	0	0
3131	0	1
3426	3131	1
3429	3131	1
3134	0	0
3135	0	0
3135	0	1
3431	3135	1
3438	3135	1
3138	0	0
3138	0	1
3434	3138	1
3437	3138	1
3141	0	0
3142	0	0
3142	0	1
3439	3142	1
3446	3142	1
3145	0	0
3145	0	1
3442	3145	1
3445	3145	1
3148	0	0
3149	0	0
3149	0	1
3447	3149	0
3451	3149	0
3152	0	0
3152	0	1
3664	3152	1
3671	3152	1
3155	0	0
3155	0	1
3667	3155	1
3670	3155	1
3158	0	0
3158	0	1
3455	3158	1
3462	3158	1
3161	0	0
3161	0	1
3458	3161	1
3461	3161	1
3164	0	0
3165	0	0
3165	0	1
3463	3165	1
3470	3165	1
3168	0	0
3168	0	1
3466	3168	1
3469	3168	1
3171	0	0
3172	0	0
3172	0	1
3175	0	0
3175	0	1
3178	0	0
3178	0	1
3181	0	0
3181	0	1
3184	0	0
3184	0	1
3187	0	0
3187	0	1
3190	0	1
3191	0	1
3192	0	1
3193	0	1
3194	0	0
3195	0	0
3195	0	1
3196	0	1
3206	0	1
3207	0	0
3208	0	0
3209	0	0
3210	0	0
3211	0	0
3212	0	0
3213	0	0
3214	0	0
3215	0	0
3216	0	0
3217	0	0
3218	0	0
3219	0	0
3220	0	0
3221	0	0
3222	0	0
3223	0	0
3224	0	0
3225	0	0
3226	0	0
3227	0	0
3228	0	0
3229	0	0
3230	0	0
3231	0	0
3232	0	0
3233	0	0
3234	0	0
3235	0	0
3236	0	0
3237	0	0
3238	0	0
3239	0	0
3240	0	0
3241	0	0
3242	0	0
3243	0	0
3244	0	0
3245	0	0
3246	0	0
3247	0	0
3248	0	0
3249	0	0
3250	0	0
3251	0	0
3252	0	0
3253	0	0
3254	0	0
3255	0	0
3256	0	0
3257	0	0
3258	0	0
3259	0	0
3260	0	0
3261	0	0
3262	0	0
3263	0	0
3264	0	0
3265	0	0
3266	0	0
3267	0	0
3268	0	0
3269	0	0
3270	0	0
3271	0	0
3272	0	0
3273	0	0
3274	0	0
3275	0	0
3276	0	0
3277	0	0
3278	0	0
3279	0	0
3280	0	0
3281	0	0
3282	0	0
3283	0	0
3284	0	0
3285	0	0
3286	0	0
3287	0	0
3288	0	0
3289	0	0
3290	0	0
3291	0	0
3292	0	0
3293	0	0
3294	0	0
3295	0	0
3296	0	0
3297	0	0
3298	0	0
3299	0	0
3300	0	0
3301	0	0
3302	0	0
3303	0	0
3304	0	0
3305	0	0
3306	0	0
3307	0	0
3308	0	0
3309	0	0
3310	0	0
3311	0	0
3312	0	0
3313	0	0
3314	0	0
3315	0	0
3316	0	0
3317	0	0
3318	0	0
3319	0	0
3320	0	0
3321	0	0
3322	0	0
3323	0	0
3324	0	0
3325	0	0
3326	0	0
3327	0	0
3328	0	0
3329	0	0
3330	0	0
3331	0	0
3332	0	0
3333	0	0
3334	0	0
3383	0	0
3384	0	0
3384	0	1
3387	0	0
3388	0	0
3389	0	0
3390	0	1
3391	0	1
3392	0	1
3393	0	1
3394	0	1
3395	0	1
3396	0	1
3397	0	1
3398	0	1
3399	0	1
3400	0	1
3401	0	1
3402	0	1
3403	0	1
3404	0	1
3405	0	1
3406	0	0
3407	0	0
3407	0	1
3643	3407	0
3644	3407	0
3410	0	0
3410	0	1
3643	3410	0
3644	3410	0
3413	0	0
3414	0	0
3415	0	0
3415	0	1
3645	3415	1
3648	3415	1
3682	3415	1
3419	0	0
3419	0	1
3651	3419	1
3652	3419	1
3423	0	0
3423	0	1
3654	3423	0
3657	3423	0
3426	0	0
3426	0	1
3654	3426	0
3657	3426	0
3429	0	0
3430	0	0
3431	0	0
3431	0	1
3658	3431	0
3661	3431	0
3434	0	0
3434	0	1
3658	3434	0
3661	3434	0
3437	0	0
3438	0	0
3439	0	0
3439	0	1
3662	3439	0
3663	3439	0
3442	0	0
3442	0	1
3662	3442	0
3663	3442	0
3445	0	0
3446	0	0
3447	0	0
3447	0	1
3664	3447	1
3667	3447	1
3690	3447	1
3451	0	0
3451	0	1
3670	3451	1
3671	3451	1
3455	0	0
3455	0	1
3673	3455	0
3676	3455	0
3458	0	0
3458	0	1
3673	3458	0
3676	3458	0
3461	0	0
3462	0	0
3463	0	0
3463	0	1
3677	3463	0
3680	3463	0
3466	0	0
3466	0	1
3677	3466	0
3680	3466	0
3469	0	0
3470	0	0
3471	0	1
3472	0	0
3472	0	1
3706	3472	1
3475	0	0
3475	0	1
3705	3475	1
3478	0	0
3478	0	1
3708	3478	1
3481	0	0
3481	0	1
3707	3481	1
3484	0	0
3484	0	1
3835	3484	1
3487	0	0
3487	0	1
3834	3487	1
3490	0	0
3490	0	1
4098	3490	1
3493	0	0
3493	0	1
4075	3493	1
3496	0	0
3496	0	1
4085	3496	1
3499	0	0
3499	0	1
4076	3499	1
3502	0	0
3502	0	1
4086	3502	1
3505	0	0
3505	0	1
4077	3505	1
3508	0	0
3508	0	1
4101	3508	1
3511	0	0
3511	0	1
4078	3511	1
3514	0	0
3514	0	1
4090	3514	1
3517	0	0
3517	0	1
4079	3517	1
3520	0	0
3520	0	1
4088	3520	1
3523	0	0
3523	0	1
4080	3523	1
3534	0	1
3535	0	1
3536	0	1
3537	0	0
3538	0	0
3539	0	0
3540	0	0
3541	0	0
3542	0	0
3543	0	0
3544	0	0
3545	0	0
3546	0	0
3547	0	0
3548	0	0
3549	0	0
3550	0	0
3551	0	0
3552	0	0
3557	0	1
3568	0	1
3573	0	1
3578	0	1
3589	0	1
3594	0	1
3605	0	0
3626	0	1
3627	0	1
3628	0	1
3629	0	1
3630	0	1
3631	0	1
3632	0	0
3633	0	0
3634	0	1
3635	0	1
3636	0	1
3637	0	1
3638	0	1
3639	0	1
3640	0	1
3641	0	1
3642	0	0
3644	0	1
3645	0	0
3645	0	1
3786	3645	0
3789	3645	0
3648	0	0
3648	0	1
3786	3648	0
3789	3648	0
3651	0	0
3652	0	0
3653	0	0
3654	0	0
3654	0	1
3809	3654	1
3930	3654	1
3657	0	1
3658	0	0
3658	0	1
3812	3658	1
3931	3658	1
3661	0	1
3663	0	1
3664	0	0
3664	0	1
3800	3664	0
3803	3664	0
3667	0	0
3667	0	1
3800	3667	0
3803	3667	0
3670	0	0
3671	0	0
3672	0	0
3673	0	0
3673	0	1
3815	3673	1
3935	3673	1
3676	0	1
3677	0	0
3677	0	1
3818	3677	1
3936	3677	1
3680	0	1
3681	0	1
3682	0	0
3682	0	1
3685	0	1
3686	0	1
3687	0	1
3688	0	1
3689	0	1
3690	0	0
3690	0	1
3693	0	1
3694	0	1
3695	0	1
3696	0	1
3697	0	0
3697	0	1
3777	3697	1
3700	0	0
3700	0	1
3775	3700	1
3703	0	1
3704	0	1
3705	0	1
3706	0	1
3707	0	1
3708	0	1
3711	0	1
3712	0	1
3713	0	0
3714	0	0
3715	0	0
3716	0	0
3717	0	0
3718	0	0
3719	0	0
3720	0	0
3721	0	0
3721	0	1
3894	3721	1
3926	3721	1
3930	3721	1
3931	3721	1
3731	0	1
3734	0	0
3734	0	1
3926	3734	1
3931	3734	1
3740	0	0
3740	0	1
3926	3740	1
3743	0	0
3743	0	1
3895	3743	1
3932	3743	1
3935	3743	1
3936	3743	1
3753	0	1
3756	0	0
3756	0	1
3932	3756	1
3936	3756	1
3762	0	0
3762	0	1
3932	3762	1
3765	0	1
3766	0	1
3773	0	1
3774	0	1
3775	0	1
3776	0	1
3777	0	1
3778	0	1
3779	0	0
3780	0	0
3786	0	0
3786	0	1
3894	3786	1
3912	3786	1
3789	0	1
3800	0	0
3800	0	1
3895	3800	1
3916	3800	1
3803	0	1
3809	0	0
3809	0	1
4446	3809	1
3812	0	0
3812	0	1
4421	3812	0
3815	0	0
3815	0	1
4287	3815	0
4327	3815	1
3818	0	0
3818	0	1
3821	0	0
3821	0	1
4154	3821	1
3824	0	0
3824	0	1
4147	3824	1
3827	0	0
3827	0	1
4161	3827	1
3830	0	0
3830	0	1
4151	3830	1
3833	0	0
3833	0	1
3834	0	1
3835	0	1
3838	0	0
3838	0	1
3926	3838	1
3930	3838	1
3931	3838	1
3845	0	0
3845	0	1
3932	3845	1
3935	3845	1
3936	3845	1
3850	0	0
3850	0	1
3855	0	0
3855	0	1
3858	0	0
3858	0	1
3861	0	0
3861	0	1
3865	0	0
3865	0	1
3868	0	0
3868	0	1
3894	0	1
3895	0	1
3898	0	1
3899	0	1
3906	0	1
3911	0	1
3913	0	0
3913	0	1
4325	3913	1
4447	3913	1
3917	0	0
3917	0	1
4238	3917	1
4328	3917	1
3920	0	1
3921	0	0
3921	0	1
4393	3921	1
3924	0	1
3925	0	1
3926	0	0
3926	0	1
4028	3926	1
4073	3926	1
3930	0	1
3931	0	1
3932	0	0
3932	0	1
4028	3932	1
4056	3932	1
3935	0	1
3936	0	1
3937	0	0
3937	0	1
3940	0	0
3940	0	1
3947	0	1
3948	0	1
3950	0	0
3950	0	1
4058	3950	1
3953	0	0
3953	0	1
4029	3953	1
3956	0	0
3956	0	1
4044	3956	1
3959	0	0
3959	0	1
4030	3959	1
3962	0	0
3962	0	1
4047	3962	1
3965	0	0
3965	0	1
4031	3965	1
3968	0	0
3968	0	1
4066	3968	1
3971	0	0
3971	0	1
4032	3971	1
3974	0	0
3974	0	1
4055	3974	1
3977	0	0
3977	0	1
4033	3977	1
3980	0	0
3980	0	1
4052	3980	1
3983	0	0
3983	0	1
4034	3983	1
3987	0	0
3987	0	1
3992	0	0
3992	0	1
4310	3992	0
3996	0	0
3996	0	1
4073	3996	1
4091	3996	1
4013	0	1
4028	0	0
4028	0	1
4029	0	1
4030	0	1
4031	0	1
4032	0	1
4033	0	1
4034	0	1
4035	0	0
4035	0	1
4283	4035	1
4284	4035	1
4042	0	1
4043	0	1
4044	0	1
4045	0	1
4046	0	1
4047	0	1
4048	0	1
4049	0	1
4050	0	1
4051	0	1
4052	0	1
4053	0	1
4054	0	1
4055	0	1
4056	0	0
4057	0	1
4058	0	1
4059	0	0
4059	0	1
4114	4059	1
4062	0	0
4062	0	1
4106	4062	1
4065	0	1
4066	0	1
4067	0	0
4067	0	1
4127	4067	1
4070	0	0
4070	0	1
4110	4070	1
4073	0	1
4074	0	1
4075	0	1
4076	0	1
4077	0	1
4078	0	1
4079	0	1
4080	0	1
4085	0	1
4086	0	1
4088	0	1
4090	0	1
4091	0	0
4091	0	1
4094	0	0
4094	0	1
4186	4094	1
4331	4094	1
4098	0	1
4101	0	1
4106	0	1
4110	0	1
4113	0	1
4114	0	1
4115	0	1
4116	0	0
4116	0	1
4119	0	0
4119	0	1
4122	0	1
4123	0	0
4123	0	1
4242	4123	1
4126	0	1
4127	0	1
4128	0	0
4128	0	1
4238	4128	1
4318	4128	1
4319	4128	1
4328	4128	1
4139	0	0
4139	0	1
4705	4139	1
4142	0	0
4142	0	1
4555	4142	1
4145	0	0
4145	0	1
4146	0	1
4147	0	1
4148	0	1
4149	0	1
4150	0	1
4151	0	1
4152	0	1
4153	0	1
4154	0	1
4161	0	1
4167	0	0
4167	0	1
4283	4167	1
4322	4167	1
4326	4167	1
4448	4167	1
4174	0	0
4174	0	1
4284	4174	1
4316	4174	1
4317	4174	1
4443	4174	1
4182	0	0
4182	0	1
4528	4182	1
4186	0	0
4186	0	1
4675	4186	1
4189	0	0
4191	0	0
4192	0	0
4193	0	0
4195	0	0
4196	0	0
4197	0	0
4197	0	1
4200	0	0
4200	0	1
4447	4200	1
4448	4200	1
4203	0	0
4203	0	1
4316	4203	1
4325	4203	1
4326	4203	1
4443	4203	1
4209	0	0
4209	0	1
4317	4209	1
4322	4209	1
4213	0	0
4213	0	1
4316	4213	1
4326	4213	1
4443	4213	1
4448	4213	1
4218	0	0
4218	0	1
4318	4218	1
4327	4218	1
4328	4218	1
4223	0	0
4223	0	1
4318	4223	1
4319	4223	1
4371	4223	1
4371	4223	1
4238	0	0
4239	0	1
4241	0	1
4242	0	0
4242	0	1
4247	0	0
4247	0	1
4329	4247	1
4251	0	1
4252	0	1
4253	0	1
4254	0	1
4255	0	1
4256	0	1
4257	0	1
4258	0	1
4283	0	0
4284	0	0
4284	0	1
4608	4284	1
4287	0	0
4287	0	1
4497	4287	1
4291	0	1
4295	0	1
4296	0	0
4296	0	1
4442	4296	0
4468	4296	0
4299	0	1
4303	0	0
4304	0	0
4305	0	0
4305	0	1
4443	4305	1
4446	4305	1
4447	4305	1
4448	4305	1
4310	0	0
4310	0	1
4563	4310	1
4316	0	1
4317	0	1
4318	0	1
4319	0	0
4319	0	1
4493	4319	1
4545	4319	1
4322	0	0
4325	0	1
4326	0	1
4327	0	1
4328	0	1
4329	0	1
4330	0	1
4331	0	0
4331	0	1
4442	4331	0
4468	4331	0
4335	0	0
4335	0	1
5080	4335	0
5085	4335	0
4338	0	0
4338	0	1
5058	4338	0
5061	4338	0
4341	0	0
4341	0	1
4876	4341	0
4880	4341	0
4344	0	0
4344	0	1
4988	4344	0
4991	4344	0
4347	0	0
4347	0	1
4996	4347	0
4999	4347	0
4350	0	0
4350	0	1
4727	4350	0
4730	4350	0
4353	0	0
4353	0	1
4572	4353	1
4356	0	0
4356	0	1
4552	4356	1
4359	0	0
4359	0	1
4487	4359	1
4362	0	0
4362	0	1
4573	4362	1
4365	0	0
4365	0	1
4678	4365	1
4368	0	0
4368	0	1
4679	4368	1
4371	0	0
4371	0	1
4463	4371	1
4376	0	1
4377	0	1
4387	0	0
4387	0	1
4390	0	0
4390	0	1
4393	0	1
4398	0	0
4398	0	1
4497	4398	1
4413	0	0
4413	0	1
4668	4413	1
4416	0	0
4416	0	1
4527	4416	1
4421	0	0
4421	0	1
4509	4421	1
4427	0	0
4427	0	1
4511	4427	1
4430	0	0
4430	0	1
4530	4430	1
4435	0	0
4435	0	1
4708	4435	1
4442	0	1
4443	0	0
4443	0	1
4549	4443	1
4446	0	1
4447	0	1
4448	0	1
4452	0	1
4458	0	0
4458	0	1
4461	0	1
4462	0	1
4463	0	1
4464	0	1
4465	0	0
4465	0	1
4563	4465	1
4468	0	0
4468	0	1
4808	4468	1
4472	0	0
4472	0	1
5050	4472	0
5055	4472	0
4475	0	0
